plan_id,plan_date,plant_id,yard_id,customer_id,region,product_cat,product_grade,priority_tier,priority_score,mode_pref,distance_km,rail_speed_kmph,transit_hours,lp_tph,lp_cutoff_active,lp_shift_util,effective_lp_tph,siding_slots,inventory_t,production_forecast_t,order_demand_t,sla_days,lead_days,rake_available,rake_type,wagons_available,wagon_type,route_block_hours,min_rake_tonnage,planned_qty_t,load_hours,siding_queue_hours,expected_demurrage,utilization_pct,terminal_cost,late_penalty_per_t_day,road_cost_per_t_km,rail_cost_total,road_cost_total,choose_rail_label,selected_for_rake_label,on_time_label,plan_dayofweek,plan_month,plan_day,selected_for_rake_prob,choose_rail_prob,on_time_prob,pred_rail_cost_total,pred_road_cost_total,y_rail,q_rail_tons,optimized_total_cost,optimized_mode
PLANP0NFDD,2025-05-01,P_BSP,CMO_MUMBAI,CUST0260,West,Plate,CR,Normal,43.9,Rail,1500,28.0,57.0,1499.5,0,0.67,1377.5,1,1248.0,800.9,1294.9,7,5,1,RT45,48,BOST,11,2200,1294.9,0.94,7.03,17741.29,48.0,116208.89,137.6200902,1.340915982,2367137.31,2604528.16,1,0,1,3,5,1,0.003667121587359232,0.7363640266353019,0.9945611309931672,2474546.0899778698,2638250.394115988,0,0.0,2638250.394115988,Road
PLAN2PJ0MM,2025-02-24,P_BSP,CMO_KOLKATA,CUST0222,East,Coil,TMT,Normal,74.7,Rail,1620,32.0,54.2,1468.4,0,0.5,1285.7,5,1742.7,918.0,2055.1,8,3,1,RT58,45,BOXN,2,2700,2055.1,1.6,9.6,31882.21,56.2,70895.66,236.6127677,1.206581823,4256051.9,4017027.01,0,0,1,0,2,24,0.021214543704074107,0.35265429944228294,0.9897750127270232,3929085.163435555,4002760.8227239856,0,0.0,4002760.8227239856,Road
PLANUG8XJK,2025-02-01,P_BSP,CMO_BHOPAL,CUST0219,Central,Coil,HR,High,59.0,Rail,1562,37.4,43.3,1399.0,0,0.87,1355.1,1,1539.9,881.3,1550.6,4,4,0,RT58,54,BCNHL,1,2700,1550.6,1.14,7.28,4674.92,43.1,108868.4,138.0397474,1.655555576,3044976.37,4009817.19,1,0,1,5,2,1,0.0035939471677174074,0.9754549210473618,0.9957283135533109,3094463.350447648,3973120.1130993874,0,0.0,3973120.113099388,Road
PLAN31DZRH,2025-03-03,P_BSP,CMO_CHENNAI,CUST0303,South,Plate,CR,Normal,55.2,Rail,1433,48.8,33.4,1253.4,0,0.8,1191.0,2,1014.5,692.1,2849.0,5,2,1,RT58,56,BOST,8,2700,1429.8,1.2,6.41,10213.62,41.1,69773.49,218.8765176,1.687891274,3079304.9,3458326.17,1,0,1,0,3,3,0.003667121587359232,0.9863273007400479,0.9965891970137278,2659255.8905805396,3472554.0660115364,0,0.0,3472554.0660115364,Road
PLANTTQAYI,2025-01-04,P_BSP,CMO_DELHI,CUST0029,North,Slab,A,Normal,51.1,Rail,924,43.2,19.6,1494.7,0,0.97,1481.7,1,1595.6,981.3,1710.2,7,4,1,RT59,55,BOST,9,2750,1710.2,1.15,12.42,43972.93,48.3,83759.12,173.0211498,1.830038373,2273912.99,2891872.02,1,0,1,5,1,4,0.00365036547860602,0.9836670387292489,0.9965864941854383,2048739.8863672765,2878746.148082234,0,0.0,2878746.148082234,Road
PLANIY2S53,2025-01-21,P_BSP,CMO_DELHI,CUST0038,North,Slab,HR,Normal,91.0,Rail,1272,32.5,27.1,1134.9,0,0.53,1002.8,3,709.1,1155.7,1288.1,9,1,1,RT45,36,BRN,8,2200,1288.1,1.28,5.51,6311.54,44.0,109178.7,191.8900028,1.515885415,1931727.2,2483722.47,1,0,1,1,1,21,0.003667121587359232,0.9159345408818554,0.996343759718662,2217691.66017758,2456757.861437223,0,0.0,2456757.861437223,Road
PLAN0TJ2T9,2025-04-28,P_BSP,CMO_MUMBAI,CUST0084,West,Wire,TMT,Normal,62.2,Rail,1796,44.1,41.1,1416.3,0,0.65,1292.3,2,1489.8,1321.1,960.2,8,4,1,RT59,53,BOXN,6,2750,960.2,0.74,5.42,0.0,25.8,66783.6,247.3755592,1.933666059,2403197.39,3334644.24,1,0,1,0,4,28,0.003667121587359232,0.9644850792547358,0.9931334773589832,2363835.043753476,3210391.841600921,0,0.0,3210391.841600921,Road
PLANO5A439,2025-12-04,P_BSP,CMO_CHENNAI,CUST0353,South,Slab,S1,Normal,46.9,Rail,445,34.5,13.4,1476.9,1,0.62,1136.3,5,1705.1,777.9,1483.1,7,4,1,RT45,58,BRN,4,2200,1483.1,1.31,9.19,24053.64,50.7,64936.96,92.65028773,1.628219033,935911.62,1074591.18,1,0,1,3,12,4,0.016654268461637062,0.8225260951672053,0.9962579890363696,1032494.101933362,1114444.596413645,0,0.0,1114444.596413645,Road
PLANGF5LXK,2025-03-20,P_BSP,CMO_KOLKATA,CUST0373,East,Rod,CR,Normal,43.6,Rail,1281,45.2,26.1,1327.1,0,0.68,1221.5,5,1629.8,826.9,1636.5,4,2,1,MIX60,50,BOBRN,10,2850,1636.5,1.34,6.32,11772.56,45.5,62235.29,155.8969805,1.418804552,3063855.2,2974320.15,1,0,1,3,3,20,0.0036552510020525088,0.8548748599725511,0.9966239992979881,2578100.7553919763,2909565.4193778103,0,0.0,2909565.4193778103,Road
PLAN2G5EOL,2025-01-21,P_BSP,CMO_BHOPAL,CUST0071,Central,Plate,HB,VIP,99.7,Rail,734,43.2,20.9,1132.7,0,0.94,1116.7,4,4962.8,598.2,1661.3,1,7,0,RT58,39,BOST,28,2700,1661.3,1.49,6.8,68841.24,47.7,60944.33,207.2661783,1.631463228,1734251.86,1989396.8,1,0,0,1,1,21,0.0036570610163392516,0.9554119318302261,0.027295868889159424,1677645.917977889,2005827.1045179153,0,0.0,2005827.1045179153,Road
PLAN0TA8RD,2025-10-01,P_BSP,CMO_KOLKATA,CUST0377,East,Coil,S1,High,55.7,Rail,1465,34.5,47.1,1322.0,0,0.7,1223.8,3,2039.0,1431.2,2098.1,1,6,1,RT58,60,BOBRN,2,2700,2098.1,1.71,11.23,23838.14,60.3,79175.96,338.4639959,1.260563242,4159446.04,3874614.04,1,0,0,2,10,1,0.04195414857558163,0.524617278146148,0.021945067287666008,3705977.4219078454,3838423.0662484095,0,0.0,3838423.0662484095,Road
PLAN05N9HC,2025-03-28,P_BSP,CMO_KOLKATA,CUST0271,East,Rod,TMT,Normal,37.8,Rail,839,39.6,22.5,1107.7,0,0.62,1002.9,4,5212.4,627.2,1567.2,5,7,1,RT45,63,BOXN,3,2200,1567.2,1.56,2.63,0.0,55.3,66760.94,175.8855781,1.649104561,1402514.6,2168375.92,1,1,1,4,3,28,0.7791180814271746,0.9819963252997325,0.9963520947123848,1776975.1262853085,2186993.8588199452,0,0.0,2186993.8588199452,Road
PLANZDQ3W6,2025-02-27,P_BSP,CMO_MUMBAI,CUST0002,West,Coil,HR,Normal,52.8,Rail,718,47.3,15.8,1064.0,0,0.54,941.8,2,793.6,760.7,1217.8,7,5,1,RT58,35,BOST,6,2700,1217.8,1.29,5.79,3901.26,35.0,84533.07,278.7785263,1.53168694,1249415.29,1339277.04,0,0,1,3,2,27,0.0036305657319454284,0.40975572231640434,0.9965853668075396,1430451.4543419487,1346544.2498462407,0,0.0,1346544.2498462407,Road
PLANBDJ7H7,2025-04-30,P_BSP,CMO_MUMBAI,CUST0136,West,Plate,S1,Normal,46.8,Rail,1143,28.6,47.2,1396.9,1,0.74,1111.1,4,3058.9,831.8,1505.7,8,5,0,RT45,59,BOST,5,2200,1505.7,1.36,2.17,0.0,55.8,63391.08,214.9486629,1.93293498,1942274.44,3326610.29,1,0,1,2,4,30,0.007335877556034842,0.9817787051957481,0.9949172110888607,2167343.2264010473,3357561.0246407306,0,0.0,3357561.0246407306,Road
PLANREDY0V,2025-08-02,P_BSP,CMO_DELHI,CUST0396,North,Coil,HB,Normal,50.3,Rail,1003,41.8,17.5,1236.6,0,0.93,1213.9,2,2055.7,883.5,1647.0,7,4,1,RT59,53,BRN,11,2750,1647.0,1.36,5.9,20701.36,42.9,78406.73,239.6207594,1.397190835,2050768.03,2308076.83,1,0,1,5,8,2,0.0036088314004748493,0.78006608058141,0.9944530231632198,2120529.266546205,2265500.048268026,0,0.0,2265500.048268026,Road
PLANQXO2DW,2025-05-01,P_BSP,CMO_BHOPAL,CUST0131,Central,Slab,CR,Normal,36.9,Rail,495,33.4,12.9,1393.9,0,0.85,1343.3,4,1705.4,200.8,1403.5,4,4,1,RT59,48,BOXN,11,2750,1403.5,1.04,7.92,35421.87,37.8,64894.95,117.1846885,1.1,1163669.1,764205.75,0,0,1,3,5,1,0.003667121587359232,0.034050565305256734,0.9964220037081469,1159102.2904273244,741933.0311749366,0,0.0,741933.0311749366,Road
PLANN717YW,2025-06-03,P_BSP,CMO_CHENNAI,CUST0005,South,Coil,A,Normal,39.5,Rail,1458,39.9,42.5,1238.1,0,0.76,1163.8,1,816.2,1018.4,672.7,7,6,0,RT58,35,BOST,7,2700,672.7,0.58,5.18,0.0,19.3,88582.44,215.1995759,1.45386639,1675472.62,1425947.21,0,0,1,1,6,3,0.003667121587359232,0.04890720135471339,0.9941887362911883,1541743.4294001113,1453574.802383596,0,0.0,1453574.802383596,Road
PLAN1BSDX4,2025-01-13,P_BSP,CMO_DELHI,CUST0003,North,Coil,S1,VIP,125.0,Rail,334,42.7,11.0,1327.4,0,0.78,1256.0,2,2217.5,977.8,736.3,6,3,1,RT45,44,BOBRN,9,2200,736.3,0.59,11.66,50490.38,27.3,81764.73,126.8005293,1.531000829,822715.61,376510.15,0,0,1,0,1,13,0.003667121587359232,0.018202865771365304,0.9964154432573957,864255.2925618457,374626.63059551356,0,0.0,374626.6305955135,Road
PLANW3LNAE,2025-03-26,P_BSP,CMO_MUMBAI,CUST0087,West,Plate,HR,Normal,66.5,Rail,1246,52.1,22.5,1549.6,0,0.77,1460.4,2,7076.7,863.2,430.8,8,4,1,RT59,69,BOST,2,2750,430.8,0.29,1.22,0.0,12.2,87879.65,209.2915722,1.126259185,1276328.31,604549.8,0,0,1,2,3,26,0.003667121587359232,0.018587432090319017,0.9949423554223528,1253543.598118962,567710.6184930357,0,0.0,567710.6184930357,Road
PLANHPITZA,2025-03-31,P_BSP,CMO_CHENNAI,CUST0268,South,Coil,CR,High,75.6,Rail,789,39.8,22.1,1159.5,0,0.72,1079.2,1,2355.2,944.0,1918.7,9,8,0,RT58,31,BCNHL,2,2700,1918.7,1.78,6.7,5570.11,53.4,79119.73,129.1238582,1.333634194,2109269.58,2018927.86,0,0,1,0,3,31,0.007531176679698337,0.37513330001159056,0.9945675477923586,2053047.8796457804,1983591.7375395102,0,0.0,1983591.7375395102,Road
PLAN7UY4SA,2025-04-24,P_BSP,CMO_CHENNAI,CUST0006,South,Coil,S1,VIP,100.2,Rail,656,48.8,10.2,1099.1,0,0.92,1077.2,1,1758.6,778.2,2115.9,1,4,1,RT59,69,BRN,6,2750,2115.9,1.96,9.92,36876.18,55.2,74755.33,208.1807263,1.708815651,2022198.47,2371888.07,1,1,0,3,4,24,0.6226271031026795,0.9868939633170583,0.15231604040431793,1795048.2612041596,2382210.102282206,0,0.0,2382210.102282206,Road
PLANEQ1ZQ8,2025-04-19,P_BSP,CMO_CHENNAI,CUST0071,South,Slab,A,Normal,26.5,Rail,979,35.0,29.0,1307.4,0,0.72,1216.3,3,1976.7,224.8,1211.5,2,5,1,RT59,44,BRN,5,2750,1211.5,1.0,7.01,8151.04,31.6,85186.25,109.0633146,1.575411834,1488496.14,1868530.6,1,0,1,5,4,19,0.0036575526465378225,0.8831511466535324,0.9043770657740875,1717187.215584134,1894601.8128062382,0,0.0,1894601.8128062382,Road
PLANDAYDW9,2025-03-26,P_BSP,CMO_BHOPAL,CUST0400,Central,Coil,A,Normal,45.9,Rail,90,37.0,6.6,555.3,0,0.97,551.4,1,2575.5,1237.7,2139.7,8,6,1,RT45,51,BOXN,11,2200,2139.7,3.88,14.92,98357.24,75.5,63261.77,170.025011,1.966712574,392957.4,378735.74,0,0,1,2,3,26,0.1723038109712819,0.270931686644589,0.9799012799979683,621057.9997488963,414994.7130793214,0,0.0,414994.7130793214,Road
PLANF6Y5V9,2025-02-22,P_BSP,CMO_MUMBAI,CUST0314,West,Coil,HB,Normal,37.5,Rail,1723,43.5,47.3,1377.2,1,0.7,1081.6,4,4617.3,219.1,1530.9,7,7,1,RT59,48,BRN,9,2750,1530.9,1.42,9.72,42944.88,39.9,68559.0,122.9203689,1.490832794,2854948.28,3932430.34,1,0,1,5,2,22,0.003667121587359232,0.9673544994054949,0.9955950219953409,3109105.237462235,3906734.775835921,0,0.0,3906734.7758359215,Road
PLANJREHMI,2025-03-23,P_BSP,CMO_BHOPAL,CUST0070,Central,Coil,TMT,Normal,37.1,Rail,105,41.2,6.5,984.5,0,0.55,874.6,1,1448.3,451.8,1697.3,7,7,1,RT45,52,BRN,2,2200,1697.3,1.94,0.0,0.0,58.0,95839.86,181.0203774,2.065279411,356816.1,368066.87,0,1,1,6,3,23,0.5203046455745914,0.2667099437938561,0.9963933710667837,576697.2754556725,390774.5786135699,0,0.0,390774.5786135699,Road
PLANQP56A2,2025-11-04,P_BSP,CMO_CHENNAI,CUST0029,South,Slab,S1,High,71.3,Rail,1036,38.0,35.4,1619.0,0,0.6,1456.1,1,2020.3,1279.8,886.9,3,2,1,RT59,65,BOBRN,0,2750,886.9,0.61,10.65,19302.28,25.1,92033.03,60.0,1.503494466,1575878.74,1381453.41,0,0,1,1,11,4,0.0036388022650903754,0.14864862382891394,0.9770240858257092,1628248.7200737903,1346310.2472707862,0,0.0,1346310.2472707862,Road
PLANTYZNM5,2025-02-14,P_BSP,CMO_MUMBAI,CUST0198,West,Plate,TMT,Normal,45.8,Rail,500,37.9,6.0,1397.4,0,0.81,1330.9,2,1813.3,259.0,2672.8,7,4,0,RT58,31,BRN,6,2700,1968.7,1.48,7.93,20493.38,52.2,85690.06,102.4791371,1.411560011,1215622.59,1389469.1,1,0,1,4,2,14,0.01242934877960886,0.7809747892247225,0.9965844988542703,1295547.134581111,1416608.8244985682,0,0.0,1416608.8244985682,Road
PLANSAXYK2,2025-01-02,P_BSP,CMO_DELHI,CUST0284,North,Plate,A,VIP,98.8,Rail,1766,48.0,23.5,1429.0,0,0.51,1252.6,2,1375.6,736.8,2916.5,4,8,1,RT58,54,BCNHL,7,2700,1817.7,1.45,7.26,18636.08,50.5,60111.09,223.2114377,1.396354267,2966453.73,4482378.47,1,0,1,3,1,2,0.010915179393411148,0.9317658949018437,0.9945532027539817,3433690.130255519,4487969.355634918,0,0.0,4487969.355634918,Road
PLANE58F3O,2025-05-02,P_BSP,CMO_MUMBAI,CUST0338,West,Rod,TMT,Normal,16.6,Rail,1324,38.3,21.5,1434.9,0,0.93,1409.1,1,2033.9,1525.4,2026.4,2,4,1,RT45,53,BOXN,4,2200,2026.4,1.44,3.9,0.0,71.5,67300.89,110.2641422,1.257650523,3351811.71,3374218.0,1,0,1,4,5,2,0.3428922216768445,0.8601793693810265,0.9363895691803765,2807891.8430890758,3352724.139841395,0,0.0,3352724.139841395,Road
PLANB9V1T4,2025-03-22,P_BSP,CMO_CHENNAI,CUST0224,South,Wire,TMT,Normal,32.7,Rail,575,33.9,23.7,1085.2,0,0.52,956.1,3,4529.6,829.0,1268.2,1,6,0,RT58,48,BOST,9,2700,1268.2,1.33,4.73,4703.81,36.4,99292.35,160.3559313,1.830290419,1242056.6,1334675.23,1,0,0,5,3,22,0.003928034292759345,0.9522264732180874,0.0429763646250366,1302036.71891602,1318973.3407555332,0,0.0,1318973.3407555332,Road
PLANJXA2YM,2025-09-04,P_BSP,CMO_MUMBAI,CUST0121,West,Plate,TMT,Normal,43.4,Rail,1340,34.9,42.0,1135.0,0,0.74,1062.4,2,1222.7,249.0,1866.4,8,6,0,RT58,34,BRN,4,2700,1372.1,1.29,5.4,0.0,36.4,84307.61,159.5405944,1.361499912,2451151.04,2503272.8,1,0,1,3,9,4,0.0036272188297236186,0.5640369369968967,0.9958470907224416,2505116.8832770204,2503146.9024809324,0,0.0,2503146.9024809324,Road
PLANPYI46N,2025-04-23,P_BSP,CMO_DELHI,CUST0070,North,Slab,CR,High,60.1,Rail,316,44.0,6.0,777.0,0,0.58,695.7,4,2255.3,1100.9,1257.2,5,8,1,MIX60,38,BCNHL,9,2850,1257.2,1.81,3.31,0.0,33.8,75134.55,255.7693963,1.931083735,925201.65,767171.68,0,0,1,2,4,23,0.0036211812192224395,0.09079897882029951,0.9963207239834992,937244.7588246088,786861.7604495515,0,0.0,786861.7604495515,Road
PLAN05FL04,2025-01-03,P_BSP,CMO_CHENNAI,CUST0231,South,Rod,HR,Normal,32.0,Rail,1088,53.5,18.0,1573.6,0,0.81,1499.0,4,2302.0,979.9,863.0,4,3,1,RT58,42,BRN,11,2700,863.0,0.58,3.33,0.0,22.9,95927.49,229.0219103,1.739478854,1655701.3,1633273.23,0,0,1,4,1,3,0.003566421822684858,0.18412761845661327,0.9965485300651752,1626335.9159933839,1624748.7341090196,0,0.0,1624748.7341090196,Road
PLAN63NA7H,2025-11-01,P_BSP,CMO_MUMBAI,CUST0026,West,Coil,CR,High,94.2,Rail,298,36.9,10.1,878.0,0,0.59,787.4,1,1797.4,848.6,2292.4,9,5,1,RT58,37,BOXN,1,2700,2292.4,2.91,6.16,8843.33,62.7,106002.42,351.6301303,1.683713412,1037446.56,1150203.9,1,0,1,5,11,1,0.020368067194088808,0.8882537356749235,0.9926131601771504,957891.5679314001,1140994.6210351451,0,0.0,1140994.6210351451,Road
PLANN98X16,2025-04-03,P_BSP,CMO_BHOPAL,CUST0282,Central,Coil,HR,High,67.1,Rail,1590,52.9,25.7,1196.3,0,0.96,1183.3,1,2340.8,0.0,1102.7,5,4,1,RT45,41,BOST,7,2200,1102.7,0.93,10.01,30186.8,40.8,94136.25,116.434935,1.679466275,2459584.47,2944596.46,1,0,1,3,4,3,0.003667121587359232,0.9316900413710597,0.9963352192188725,2369673.732341344,3020028.180356415,0,0.0,3020028.180356415,Road
PLANF4ZZW5,2025-01-21,P_BSP,CMO_KOLKATA,CUST0049,East,Wire,HB,High,67.6,Rail,540,39.9,8.6,1506.3,0,0.66,1379.9,3,2280.3,1322.7,1204.7,2,10,1,RT58,57,BCNHL,5,2700,1204.7,0.87,14.14,48094.4,33.5,92391.99,189.5669206,1.662982154,1213965.09,1081833.08,0,0,1,1,1,21,0.003667121587359232,0.09108111833555972,0.9609386666180593,1172499.612042621,1103172.2051074936,0,0.0,1103172.2051074936,Road
PLANUK4SHA,2025-02-21,P_BSP,CMO_CHENNAI,CUST0377,South,Coil,A,Normal,66.7,Rail,742,38.3,15.4,1583.6,0,0.74,1479.2,1,1044.6,1507.8,247.4,9,3,1,RT59,48,BOBRN,1,2750,247.4,0.17,6.19,0.0,7.0,76414.37,158.748577,1.41341632,721657.83,259461.96,0,0,1,4,2,21,0.004005889866423264,0.019123242603343728,0.996631541308068,1041546.9290808451,250824.77619005233,0,0.0,250824.77619005233,Road
PLAN60V33L,2025-02-24,P_BSP,CMO_CHENNAI,CUST0400,South,Coil,HR,High,99.6,Rail,714,34.5,16.2,1137.3,1,0.54,855.5,5,1744.0,790.2,2544.4,7,3,1,RT59,34,BOBRN,0,2750,2218.1,2.59,14.89,58191.17,62.7,94980.46,119.4902102,1.699511726,1688556.22,2691556.49,1,0,1,0,2,24,0.010190596215779944,0.9754236530678028,0.9926005127203268,1881577.3012637817,2685047.1411191886,0,0.0,2685047.1411191886,Road
PLANIFNCRN,2025-04-27,P_BSP,CMO_KOLKATA,CUST0351,East,Coil,S1,Normal,41.8,Rail,1247,38.8,32.4,773.5,1,0.96,651.1,5,1791.6,534.9,2855.3,9,8,1,MIX60,50,BOBRN,7,2850,2112.5,3.24,8.13,29013.09,58.7,104541.51,203.9323246,1.452894852,2727188.49,3827342.75,1,0,1,6,4,27,0.062188121473141365,0.9497477922668521,0.9961783039194775,3142018.666667852,3796523.34309212,0,0.0,3796523.34309212,Road
PLAN3TNKZI,2025-01-26,P_BSP,CMO_BHOPAL,CUST0312,Central,Slab,A,Normal,33.3,Rail,1069,35.5,40.1,1257.8,0,0.72,1169.6,1,963.5,1013.4,2315.2,5,10,1,RT59,62,BRN,5,2750,1571.5,1.34,5.24,490.55,41.0,79918.53,169.4626149,1.657255511,2318532.34,2784079.05,1,0,1,6,1,26,0.004045625319202405,0.9852149348036027,0.9962438649607877,2222990.2134034177,2788941.5051324954,0,0.0,2788941.5051324954,Road
PLANY75ITD,2025-09-03,P_BSP,CMO_CHENNAI,CUST0118,South,Slab,HB,VIP,95.4,Rail,268,35.0,6.0,1283.3,0,0.57,1146.3,5,1873.1,1018.1,2368.1,7,7,1,MIX60,55,BOST,10,2850,2368.1,2.07,5.53,23401.38,65.8,72851.69,161.57492,1.633214996,945840.47,1036521.2,1,0,1,2,9,3,0.2924348529710871,0.9456547709015616,0.9966982685681153,857012.8462342984,974624.2109722793,0,0.0,974624.2109722794,Road
PLANL35JRJ,2025-03-02,P_BSP,CMO_KOLKATA,CUST0085,East,Plate,CR,Normal,84.9,Rail,334,30.1,10.7,1306.0,1,0.55,986.5,4,1778.4,1053.0,862.6,8,1,1,RT58,62,BOBRN,5,2700,862.6,0.87,0.77,0.0,24.8,79791.79,172.0803312,1.571230097,660316.72,452684.59,0,0,1,6,3,2,0.004328017745428411,0.018830130265505358,0.9966467583715128,929228.0616753811,456594.6375098917,0,0.0,456594.6375098917,Road
PLAN9R3VP8,2025-02-21,P_BSP,CMO_CHENNAI,CUST0326,South,Coil,HB,Normal,36.6,Rail,147,50.6,6.0,1123.6,0,0.68,1034.8,1,6087.4,804.0,1617.2,4,3,1,RT58,56,BRN,9,2700,1617.2,1.56,4.46,4115.28,42.9,82030.28,163.6421806,1.599135063,530757.44,380159.82,0,0,1,4,2,21,0.00503828226149449,0.022875354678817062,0.9963244797015028,674981.7290969847,401906.89674822,0,0.0,401906.8967482201,Road
PLANLIM06E,2025-04-22,P_BSP,CMO_MUMBAI,CUST0327,West,Coil,HB,Normal,61.8,Rail,695,46.4,18.2,1165.5,0,0.58,1042.7,4,1102.4,1018.0,2309.4,8,3,0,RT58,32,BOST,10,2700,1713.2,1.64,5.93,13617.92,49.2,59718.53,335.0176534,1.576423815,1885271.37,1877006.85,1,0,1,1,4,22,0.004102866101722003,0.6411877607939681,0.9964920321823552,1743722.4368431696,1862544.0297187758,0,0.0,1862544.0297187758,Road
PLANTCQR3E,2025-03-23,P_BSP,CMO_KOLKATA,CUST0213,East,Wire,S1,High,59.4,Rail,415,41.6,6.9,1026.5,0,0.79,973.0,4,3295.2,1099.7,1118.0,7,9,1,RT58,42,BOST,41,2700,1118.0,1.15,9.5,44850.0,32.1,94851.5,231.1372632,1.644242454,788630.7,762879.17,0,0,1,6,3,23,0.003667121587359232,0.031530209501554766,0.9956078020228625,1018280.2490420259,719841.5166863272,0,0.0,719841.5166863272,Road
PLANV1RDNF,2025-04-14,P_BSP,CMO_KOLKATA,CUST0204,East,Plate,HB,VIP,103.0,Rail,750,39.1,22.9,1239.7,0,0.81,1181.4,5,2401.8,1825.8,1514.7,3,4,1,RT59,54,BOXN,5,2750,1514.7,1.28,0.0,0.0,40.8,83127.17,169.9319025,1.72622908,1609541.92,1961039.39,1,0,1,0,4,14,0.0036388022650903754,0.9804326671169903,0.9932778490085395,1643101.3134559228,1930923.0585274014,0,0.0,1930923.0585274012,Road
PLAN4X13QI,2025-09-04,P_BSP,CMO_DELHI,CUST0334,North,Coil,HR,High,83.4,Rail,900,40.0,25.0,1400.4,0,0.55,1243.3,3,3360.3,976.5,656.1,8,5,1,RT58,32,BOST,20,2700,656.1,0.53,9.9,44149.04,18.9,59353.7,212.9988137,1.208736363,1556995.14,713746.74,0,0,1,3,9,4,0.003570936704344462,0.021641517332490784,0.9961811979787182,1264717.9002848803,690177.7737265945,0,0.0,690177.7737265945,Road
PLANNF2P09,2025-04-15,P_BSP,CMO_KOLKATA,CUST0025,East,Coil,HB,Normal,37.2,Rail,953,35.3,24.3,1265.8,0,0.51,1109.2,4,1118.0,871.1,1588.3,4,4,1,RT58,49,BOBRN,8,2700,1588.3,1.43,12.57,63795.53,45.6,80222.4,71.57900159,1.525273943,1918019.48,2308730.75,1,0,1,1,4,15,0.003555009422894949,0.8573847618090128,0.9961995744377874,2068941.035125087,2344497.4923785045,0,0.0,2344497.4923785045,Road
PLAN1PQFMP,2025-03-04,P_BSP,CMO_CHENNAI,CUST0295,South,Coil,HR,High,67.2,Rail,1512,33.2,37.4,1189.0,0,0.86,1146.7,5,584.3,192.5,1672.5,2,2,1,RT45,39,BOXN,0,2200,699.8,0.61,4.14,0.0,24.7,65443.13,171.117171,1.433255928,2041899.16,1516524.66,0,0,1,1,3,4,0.003667121587359232,0.09812674673691466,0.7108514015255822,1741080.9916563716,1527781.2704525697,0,0.0,1527781.2704525697,Road
PLANAH3QN2,2025-02-21,P_BSP,CMO_MUMBAI,CUST0399,West,Slab,HR,High,107.7,Rail,379,44.3,6.0,1481.0,0,0.78,1397.7,3,1695.2,227.4,2151.7,9,3,0,RT58,35,BCNHL,10,2700,1831.6,1.31,0.0,0.0,50.9,68731.24,196.619524,1.841024849,975318.85,1277996.0,1,0,1,4,2,21,0.005482721138495556,0.8493491803844531,0.996631545952205,1059959.889350824,1295211.5007887427,0,0.0,1295211.5007887427,Road
PLAN1R91R0,2025-01-29,P_BSP,CMO_DELHI,CUST0115,North,Coil,A,Normal,34.7,Rail,1705,38.4,48.8,1264.1,0,0.73,1178.7,5,2870.8,850.1,637.3,8,8,1,RT59,32,BOBRN,11,2750,637.3,0.54,0.0,0.0,18.0,109131.85,107.0795125,1.719868295,2111786.37,1868802.87,0,0,1,2,1,29,0.003667121587359232,0.28924106427750773,0.9948803425326573,1815953.9922479359,1908719.3582234348,0,0.0,1908719.358223435,Road
PLANHRLIAG,2025-07-02,P_BSP,CMO_BHOPAL,CUST0370,Central,Plate,HR,High,64.6,Rail,436,42.0,19.0,1207.8,0,0.92,1185.1,5,1490.8,768.1,628.0,4,4,1,RT58,68,BCNHL,11,2700,628.0,0.53,0.0,0.0,17.5,85377.05,193.9747877,1.37536119,775390.74,376584.9,0,0,1,2,7,2,0.003630173055445598,0.013229462471598508,0.9963780112326782,1023159.5764430139,395716.63004691777,0,0.0,395716.63004691777,Road
PLANP34SLQ,2025-11-02,P_BSP,CMO_KOLKATA,CUST0212,East,Rod,A,Normal,52.2,Rail,335,30.0,11.2,1219.4,0,0.63,1106.3,1,1655.0,417.4,2661.9,3,1,0,RT58,44,BOBRN,11,2700,1905.4,1.72,9.51,21646.5,54.8,73848.05,128.8363096,2.083140346,1119387.65,1329687.23,1,0,1,6,11,2,0.00651035620495782,0.8537795824206708,0.9874344260586976,1021881.3652643317,1352235.2143592746,0,0.0,1352235.2143592748,Road
PLANGBUL1O,2025-01-21,P_BSP,CMO_MUMBAI,CUST0025,West,Rod,TMT,Normal,30.5,Rail,1087,38.1,36.9,897.4,0,0.78,848.7,2,5915.1,403.9,2551.1,3,6,1,RT58,69,BCNHL,25,2700,2551.1,3.01,6.94,58067.23,70.9,54216.0,183.5662773,1.358275947,3787712.2,3766561.27,1,0,1,1,1,21,0.2917775181680708,0.94229063114074,0.9595637625389134,3327982.6443333123,3757132.0708335917,0,0.0,3757132.0708335917,Road
